date,open,high,low,close,volume
2022-10-28,1.5658553360570264,1.5661002365670995,1.5656104355469533,1.5658553360570264,0
2022-10-31,1.5658553360570264,1.5760880488280269,1.5624549158944112,1.5726876286654117,0
2022-11-01,1.5726876286654117,1.5750031464895524,1.5709841189797087,1.5732996368038494,0
2022-11-02,1.5732996368038494,1.584888607913198,1.5731175770808026,1.5847065481901512,0
2022-11-03,1.5847065481901512,1.5876624512486717,1.5706944476568505,1.573650350715371,0
2022-11-04,1.573650350715371,1.5741869723637525,1.5702600827755766,1.5707967044239581,0
2022-11-07,1.5707967044239581,1.5795711228688998,1.5684140031005975,1.5771884215455392,0
2022-11-08,1.5771884215455392,1.5784311450834043,1.5752213882914017,1.5764641118292668,0
2022-11-09,1.5764641118292668,1.5764997393442626,1.5738928952449047,1.5739285227599005,0
2022-11-10,1.5739285227599005,1.5767431734515442,1.5460072961267959,1.5488219468184397,0
2022-11-11,1.5488219468184397,1.5514475070626588,1.5326788470445758,1.535304407288795,0
2022-11-14,1.535304407288795,1.541413009181876,1.5331546987199884,1.5392633006130696,0
2022-11-15,1.5392633006130696,1.5503722324175861,1.5366784885499245,1.547787420354441,0
2022-11-16,1.547787420354441,1.5481256725433623,1.5461091102870603,1.5464473624759816,0
2022-11-17,1.5464473624759816,1.548684815975266,1.5419874144225956,1.54422486792188,0
2022-11-18,1.54422486792188,1.5508191071082773,1.540525890417933,1.5471201296043304,0
2022-11-21,1.5471201296043304,1.5528170342567769,1.5407184948992545,1.546415399551701,0
2022-11-22,1.546415399551701,1.5469374175151944,1.5398478864443517,1.5403699044078452,0
2022-11-23,1.5403699044078452,1.5440467274452994,1.5330435784593028,1.536720401496757,0
2022-11-24,1.536720401496757,1.5391716563323674,1.5359377759046173,1.5383890307402277,0
2022-11-25,1.5383890307402277,1.538892020528115,1.528500685034051,1.5290036748219382,0
2022-11-28,1.5290036748219382,1.5327737491280498,1.5229762171137824,1.526746291419894,0
2022-11-29,1.526746291419894,1.530073295825706,1.5142016941842913,1.5175286985901033,0
2022-11-30,1.5175286985901033,1.5239520642861197,1.514913884822795,1.5213372505188114,0
2022-12-01,1.5213372505188114,1.527226981231679,1.5210612560880055,1.526950986800873,0
2022-12-02,1.526950986800873,1.530661516671733,1.5225185443882763,1.5262290742591362,0
2022-12-05,1.5262290742591362,1.5327363369936395,1.5258326194269687,1.532339882161472,0
2022-12-06,1.532339882161472,1.5371710590735874,1.5169922958494135,1.521823472761529,0
2022-12-07,1.521823472761529,1.5230057568862272,1.5203496997430703,1.5215319838677686,0
2022-12-08,1.5215319838677686,1.525207975641068,1.5129965663549172,1.5166725581282166,0
2022-12-09,1.5166725581282166,1.5181925600599466,1.5125205895160383,1.5140405914477684,0
2022-12-12,1.5140405914477684,1.5142801493105524,1.5076948405816655,1.5079343984444495,0
2022-12-13,1.5079343984444495,1.5108926525573179,1.5066950351935158,1.509653289306384,0
2022-12-14,1.509653289306384,1.5145626668626555,1.5014762386710019,1.5063856162272733,0
2022-12-15,1.5063856162272733,1.5078864169435646,1.4919841605860105,1.4934849613023018,0
2022-12-16,1.4934849613023018,1.498403357938325,1.4823359632711282,1.4872543599071513,0
2022-12-19,1.4872543599071513,1.4906175658186671,1.4862636173267614,1.4896268232382772,0
2022-12-20,1.4896268232382772,1.493809467920512,1.4843375187875825,1.4885201634698173,0
2022-12-21,1.4885201634698173,1.4893724064883083,1.4687839017112976,1.4696361447297885,0
2022-12-22,1.4696361447297885,1.4715266127723985,1.4688971379139102,1.4707876059565201,0
2022-12-23,1.4707876059565201,1.4761432211520347,1.4670436756844396,1.4723992908799541,0
2022-12-26,1.4723992908799541,1.4739460205886525,1.4595667773816707,1.4611135070903691,0
2022-12-27,1.4611135070903691,1.4664590138082267,1.4584287352988594,1.463774242016717,0
2022-12-28,1.463774242016717,1.4721597876870494,1.4622532338289904,1.4706387794993228,0
2022-12-29,1.4706387794993228,1.4763763985713527,1.4705896068976003,1.4763272259696303,0
2022-12-30,1.4763272259696303,1.476639917990348,1.4636875409760453,1.464000232996763,0
2023-01-02,1.464000232996763,1.468195613305542,1.4608749647899795,1.4650703450987586,0
2023-01-03,1.4650703450987586,1.4695392437518324,1.4645544666571395,1.4690233653102134,0
2023-01-04,1.4690233653102134,1.469266953598339,1.4568568983436558,1.4571004866317814,0
2023-01-05,1.4571004866317814,1.4580922893035246,1.4454001949803987,1.446391997652142,0
2023-01-06,1.446391997652142,1.4485145255391496,1.4445322113740553,1.446654739261063,0
2023-01-09,1.446654739261063,1.4676708805185155,1.4443211721959164,1.465337313453369,0
2023-01-10,1.465337313453369,1.4672527555917043,1.4619653466542164,1.4638807887925518,0
2023-01-11,1.4638807887925518,1.4669097145509724,1.4481595188025917,1.4511884445610124,0
2023-01-12,1.4511884445610124,1.4522375466731385,1.4446205896916795,1.4456696918038057,0
2023-01-13,1.4456696918038057,1.449916761979835,1.4435925754956573,1.4478396456716867,0
2023-01-16,1.4478396456716867,1.4565721934165354,1.4476768508734847,1.4564093986183335,0
2023-01-17,1.4564093986183335,1.4611383098645738,1.4522883882185478,1.457017299464788,0
2023-01-18,1.457017299464788,1.4592444195495107,1.4477586589954456,1.4499857790801682,0
2023-01-19,1.4499857790801682,1.4523668391805031,1.4359843279575677,1.4383653880579026,0
2023-01-20,1.4383653880579026,1.4459097506335794,1.4351222906776873,1.442666653253364,0
2023-01-23,1.442666653253364,1.445490673322028,1.442233420751768,1.445057440820432,0
2023-01-24,1.445057440820432,1.4451488065163538,1.4327891424275416,1.4328805081234635,0
2023-01-25,1.4328805081234635,1.4352334147892112,1.4303125753418138,1.4326654820075615,0
2023-01-26,1.4326654820075615,1.450081017561016,1.428916205497817,1.4463317410512715,0
2023-01-27,1.4463317410512715,1.4479003725612003,1.4410478186719462,1.442616450181875,0
2023-01-30,1.442616450181875,1.444603371205062,1.4418428751778396,1.4438297962010267,0
2023-01-31,1.4438297962010267,1.4502059528384919,1.4413313946354551,1.4477075512729203,0
2023-02-01,1.4477075512729203,1.456485457317438,1.4440510697794648,1.4528289758239825,0
2023-02-02,1.4528289758239825,1.4541922654548192,1.4484006558517384,1.449763945482575,0
2023-02-03,1.449763945482575,1.450638781004995,1.4481162607602613,1.4489910962826813,0
2023-02-06,1.4489910962826813,1.449097063638395,1.4467808577176418,1.4468868250733555,0
2023-02-07,1.4468868250733555,1.4505732522218662,1.4459974167240064,1.449683843872517,0
2023-02-08,1.449683843872517,1.450576140496517,1.4477059735750595,1.4485982701990594,0
2023-02-09,1.4485982701990594,1.4492407636830449,1.4412264469628169,1.4418689404468024,0
2023-02-10,1.4418689404468024,1.4433286895593112,1.4219634751388341,1.423423224251343,0
2023-02-13,1.423423224251343,1.4239606747413216,1.4203716651809508,1.4209091156709295,0
2023-02-14,1.4209091156709295,1.4246513152587603,1.420354995379347,1.424097194967178,0
2023-02-15,1.424097194967178,1.4333931283137245,1.4235171030645628,1.4328130364111094,0
2023-02-16,1.4328130364111094,1.4474006108562272,1.4309861828790336,1.4455737573241514,0
2023-02-17,1.4455737573241514,1.4472040238670962,1.436999907039692,1.4386301735826368,0
2023-02-20,1.4386301735826368,1.4451861470380993,1.4334986964606946,1.4400546699161572,0
2023-02-21,1.4400546699161572,1.4413664654339091,1.4384967218632523,1.4398085173810042,0
2023-02-22,1.4398085173810042,1.4429352727202442,1.4338096357019992,1.4369363910412392,0
2023-02-23,1.4369363910412392,1.4462857678250742,1.4368882849587605,1.4462376617425956,0
2023-02-24,1.4462376617425956,1.4474705303423951,1.4432343113563446,1.4444671799561442,0
2023-02-27,1.4444671799561442,1.446891554152244,1.4354653355122184,1.4378897097083183,0
2023-02-28,1.4378897097083183,1.4555050156557168,1.4354263443617032,1.4530416503091017,0
2023-03-01,1.4530416503091017,1.455462509640231,1.4460223795779767,1.448443238909106,0
2023-03-02,1.448443238909106,1.453965413029998,1.4480859160560227,1.4536080901769146,0
2023-03-03,1.4536080901769146,1.4556967741655824,1.443718210841996,1.4458068948306637,0
2023-03-06,1.4458068948306637,1.446481766554212,1.4381336397971312,1.4388085115206795,0
2023-03-07,1.4388085115206795,1.4534510197066215,1.4358182322835031,1.4504607404694452,0
2023-03-08,1.4504607404694452,1.4549238216186005,1.4478090821699092,1.4522721633190645,0
2023-03-09,1.4522721633190645,1.4606522187646698,1.4514152836019607,1.459795339047566,0
2023-03-10,1.459795339047566,1.4668691853920854,1.4587020565325592,1.4657759028770787,0
2023-03-13,1.4657759028770787,1.465935629774898,1.4567883134747392,1.4569480403725585,0
2023-03-14,1.4569480403725585,1.4656687562048303,1.4536842535206276,1.4624049693528993,0
2023-03-15,1.4624049693528993,1.4737457921191945,1.4612864197787159,1.472627242545011,0
2023-03-16,1.472627242545011,1.487497064995049,1.4709036663315003,1.4857734887815381,0
2023-03-17,1.4857734887815381,1.4886115053467333,1.4840027495293702,1.4868407660945653,0
2023-03-20,1.4868407660945653,1.496191324371938,1.484391714723338,1.4937422730007108,0
2023-03-21,1.4937422730007108,1.4945948073255797,1.4883036983627678,1.4891562326876366,0
2023-03-22,1.4891562326876366,1.490793374059261,1.4782835989290528,1.479920740300677,0
2023-03-23,1.479920740300677,1.490124917717462,1.4772921826385053,1.4874963600552902,0
2023-03-24,1.4874963600552902,1.4930413568999188,1.4874781858736406,1.4930231827182692,0
2023-03-27,1.4930231827182692,1.4960384181557005,1.4781894741831605,1.4812047096205918,0
2023-03-28,1.4812047096205918,1.4844957798192917,1.4782243480608641,1.481515418259564,0
2023-03-29,1.481515418259564,1.4868346266812078,1.4801286678364676,1.4854478762581114,0
2023-03-30,1.4854478762581114,1.4911719393474718,1.4842223922364737,1.4899464553258341,0
2023-03-31,1.4899464553258341,1.4956894538925152,1.488119579777112,1.493862578343793,0
2023-04-03,1.493862578343793,1.506492854320177,1.492762842139614,1.5053931181159979,0
2023-04-04,1.5053931181159979,1.5057325566094963,1.5052350136018222,1.5055744520953207,0
2023-04-05,1.5055744520953207,1.5090643771936223,1.4990506560302628,1.5025405811285644,0
2023-04-06,1.5025405811285644,1.5042204570200994,1.495652118612708,1.4973319945042431,0
2023-04-07,1.4973319945042431,1.4993548432222745,1.4701932916092049,1.4722161403272362,0
2023-04-10,1.4722161403272362,1.4755557254623393,1.4689432372262112,1.4722828223613142,0
2023-04-11,1.4722828223613142,1.4745183835450508,1.4645574681045834,1.46679302928832,0
2023-04-12,1.46679302928832,1.4690346587874348,1.452428628938701,1.4546702584378157,0
2023-04-13,1.4546702584378157,1.4574319781865412,1.4482147050705518,1.4509764248192774,0
2023-04-14,1.4509764248192774,1.4532757767976996,1.440036014521654,1.4423353665000762,0
2023-04-17,1.4423353665000762,1.4479881553288125,1.437796121639299,1.4434489104680353,0
2023-04-18,1.4434489104680353,1.4563478073967075,1.4409938342323358,1.4538927311610081,0
2023-04-19,1.4538927311610081,1.4679901632714432,1.4515588085640914,1.4656562406745264,0
2023-04-20,1.4656562406745264,1.4669073404750457,1.4630586993120835,1.4643097991126028,0
2023-04-21,1.4643097991126028,1.4650563939610446,1.4539824793735376,1.4547290742219794,0
2023-04-24,1.4547290742219794,1.4558914491944013,1.4496322694070793,1.4507946443795012,0
2023-04-25,1.4507946443795012,1.4534462159715995,1.4501438393548054,1.4527954109469037,0
2023-04-26,1.4527954109469037,1.4545498962632986,1.440077849715447,1.4418323350318418,0
2023-04-27,1.4418323350318418,1.4459953413631954,1.4364066132197446,1.4405696195510982,0
2023-04-28,1.4405696195510982,1.4451400989578804,1.4403775583131582,1.4449480377199404,0
2023-05-01,1.4449480377199404,1.4545987320387315,1.444666129069235,1.4543168233880261,0
2023-05-02,1.4543168233880261,1.4567116078573719,1.441248964694405,1.4436437491637508,0
2023-05-03,1.4436437491637508,1.4459029958721479,1.4343915168799062,1.4366507635883032,0
2023-05-04,1.4366507635883032,1.4379683969368287,1.4346608144509512,1.4359784477994766,0
2023-05-05,1.4359784477994766,1.4395338518824516,1.4280012761656693,1.4315566802486444,0
2023-05-08,1.4315566802486444,1.4382915603591526,1.4292528964955697,1.435987776606078,0
2023-05-09,1.435987776606078,1.4430519642216035,1.4324377978628149,1.4395019854783404,0
2023-05-10,1.4395019854783404,1.4416796292222898,1.430823389794244,1.4330010335381933,0
2023-05-11,1.4330010335381933,1.4340703481634414,1.4250197708614425,1.4260890854866906,0
2023-05-12,1.4260890854866906,1.430264336046116,1.4226067784578262,1.4267820290172517,0
2023-05-15,1.4267820290172517,1.4282619975084951,1.4154649715904302,1.4169449400816736,0
2023-05-16,1.4169449400816736,1.4244022701370505,1.4154763569960347,1.4229336870514115,0
2023-05-17,1.4229336870514115,1.425119943474647,1.4140592749217498,1.4162455313449853,0
2023-05-18,1.4162455313449853,1.4165323412222928,1.414801838795644,1.4150886486729515,0
2023-05-19,1.4150886486729515,1.4211983460279507,1.397714966311645,1.4038246636666443,0
2023-05-22,1.4038246636666443,1.4069172461795754,1.392275972077647,1.395368554590578,0
2023-05-23,1.395368554590578,1.3957355601257686,1.3895797186353271,1.3899467241705177,0
2023-05-24,1.3899467241705177,1.392186279609398,1.3889490400560118,1.3911885954948922,0
2023-05-25,1.3911885954948922,1.3952812585583558,1.3906093374741206,1.3947020005375843,0
2023-05-26,1.3947020005375843,1.4121042218881186,1.393975683034367,1.4113779043849013,0
2023-05-29,1.4113779043849013,1.412562346346737,1.3990133314483297,1.4001977734101654,0
