date,open,high,low,close,volume
2022-10-31,645.8458682811626,648.0541275342367,643.6376090280884,645.8458682811626,273037
2022-11-01,645.8458682811626,647.8326953769356,643.2960321698991,645.2828592656722,289600
2022-11-02,645.2828592656722,660.451416934665,641.5871947330508,656.7557524020435,296352
2022-11-03,656.7557524020435,665.1031132574471,641.6206438332817,649.9680046886854,218249
2022-11-04,649.9680046886854,652.6405323687131,622.5453984343725,625.2179261144003,259985
2022-11-07,625.2179261144003,631.3586497338296,607.2346248515297,613.375348470959,231601
2022-11-08,613.375348470959,637.8647442383356,611.7898821743311,636.2792779417076,385878
2022-11-09,636.2792779417076,653.7144992574814,606.6697120776787,624.1049333934525,326295
2022-11-10,624.1049333934525,652.2564258536744,615.3892644203945,643.5407568806164,297793
2022-11-11,643.5407568806164,650.3745651857344,628.3757279867955,635.2095362919134,231008
2022-11-14,635.2095362919134,655.5429805002366,630.8746028789999,651.208047087323,375962
2022-11-15,651.208047087323,657.137793148037,650.3468986306942,656.2766446914081,180758
2022-11-16,656.2766446914081,661.5873626896638,645.4003779530459,650.7110959513016,246637
2022-11-17,650.7110959513016,668.2610139713356,644.8917647741777,662.4416827942117,418013
2022-11-18,662.4416827942117,665.8920733276229,651.2327084470868,654.683098980498,239920
2022-11-21,654.683098980498,659.5807481537653,642.5514571576284,647.4491063308957,254264
2022-11-22,647.4491063308957,664.5908596402681,640.4703842734122,657.6121375827846,172066
2022-11-23,657.6121375827846,676.4532799430483,650.648774575307,669.4899169355707,260129
2022-11-24,669.4899169355707,673.7741507024672,665.274205629814,669.5584393967105,365544
2022-11-25,669.5584393967105,694.860115814335,659.217499297544,684.5191757151686,222301
2022-11-28,684.5191757151686,685.1845239814043,676.9474198296887,677.6127680959244,363245
2022-11-29,677.6127680959244,695.3718082242729,674.064102959578,691.8231430879265,196117
2022-11-30,691.8231430879265,723.1205734548704,683.2427103722537,714.5401407391976,206734
2022-12-01,714.5401407391976,720.894338337402,709.4594837572596,715.813681355464,426983
2022-12-02,715.813681355464,737.5287844446151,709.0488283698458,730.7639314589968,177737
2022-12-05,730.7639314589968,730.9411291509632,725.5065195627368,725.6837172547032,431582
2022-12-06,725.6837172547032,762.4734908432802,709.7081785838444,746.4979521724214,182717
2022-12-07,746.4979521724214,759.0257099313511,738.269460818976,750.7972185779057,329256
2022-12-08,750.7972185779057,764.0878114068411,738.7060170687577,751.996609897693,340846
2022-12-09,751.996609897693,759.5373222845924,739.3731647196939,746.9138771065933,267589
2022-12-12,746.9138771065933,750.6096123053529,716.9956089614558,720.6913441602154,216839
2022-12-13,720.6913441602154,737.8925928296051,712.2579181327006,729.4591668020903,154402
2022-12-14,729.4591668020903,742.1292152387459,718.5838559860385,731.2539044226941,158582
2022-12-15,731.2539044226941,746.0026962153637,695.7513410123336,710.5001328050032,171713
2022-12-16,710.5001328050032,713.0155090404544,702.047954472536,704.5633307079872,244249
2022-12-19,704.5633307079872,717.2083096629713,692.2702179783921,704.9151969333761,161538
2022-12-20,704.9151969333761,725.2124005370479,697.3055309282115,717.6027345318832,250583
2022-12-21,717.6027345318832,719.5101507324158,714.6346139588309,716.5420301593634,258326
2022-12-22,716.5420301593634,745.8753950084113,708.7810688880396,738.1144337370874,333689
2022-12-23,738.1144337370874,742.2042520882633,735.9129049374928,740.0027232886687,250578
2022-12-26,740.0027232886687,743.5204765359064,703.6795004286283,707.197253675866,395624
2022-12-27,707.197253675866,713.9014279166392,685.385442831767,692.0896170725402,354675
2022-12-28,692.0896170725402,703.0342214498426,670.3541440141505,681.2987483914528,378782
2022-12-29,681.2987483914528,706.9525231579511,676.243257643458,701.8970324099563,340952
2022-12-30,701.8970324099563,707.8680840487178,699.5051433309753,705.4761949697369,266994
2023-01-02,705.4761949697369,709.871313037893,698.8989035422999,703.294021610456,398004
2023-01-03,703.294021610456,705.5392869660659,678.235029769935,680.4802951255449,365459
2023-01-04,680.4802951255449,696.9288559605026,672.8566853036647,689.3052461386224,435513
2023-01-05,689.3052461386224,719.6282111563509,678.9229171810798,709.2458821988083,164738
2023-01-06,709.2458821988083,721.2403852263533,698.0451255110281,710.0396285385731,155015
2023-01-09,710.0396285385731,713.8038177287249,708.4054585784853,712.1696477686371,429938
2023-01-10,712.1696477686371,723.652461792407,702.0886298441748,713.5714438679447,236268
2023-01-11,713.5714438679447,727.3202561614058,711.2147002898379,724.963512583299,191332
2023-01-12,724.963512583299,729.5567926982312,717.5190881165051,722.1123682314374,188473
2023-01-13,722.1123682314374,736.0152685428417,717.4437180226228,731.3466183340271,194051
2023-01-16,731.3466183340271,744.4217785169213,725.5964417556219,738.6716019385161,358174
2023-01-17,738.6716019385161,760.6429898909731,729.4816646784133,751.4530526308703,322991
2023-01-18,751.4530526308703,767.6015739604393,750.988073568115,767.1365948976841,198630
2023-01-19,767.1365948976841,791.4224486464718,763.4709181583036,787.7567719070913,283312
2023-01-20,787.7567719070913,803.5527292975838,766.2413852419472,782.0373426324397,300718
2023-01-23,782.0373426324397,793.7917730905276,776.920405556214,788.6748360143018,259111
2023-01-24,788.6748360143018,792.8819247717876,758.5234374793193,762.7305262368051,216592
2023-01-25,762.7305262368051,788.9844775722485,750.8770393523461,777.1309906877894,275031
2023-01-26,777.1309906877894,795.897341743172,768.1884342419057,786.9547852972883,425911
2023-01-27,786.9547852972883,791.9240677948545,775.4428265374045,780.4121090349707,168070
2023-01-30,780.4121090349707,796.456724861326,780.2323671795832,796.2769830059385,232423
2023-01-31,796.2769830059385,798.9746536497311,795.8564237743664,798.5540944181589,372635
2023-02-01,798.5540944181589,801.1309072466446,771.9673296245746,774.5441424530603,256445
2023-02-02,774.5441424530603,783.9527368812968,711.0258893974745,720.434483825711,407695
2023-02-03,720.434483825711,755.6954136106652,706.7610727474516,742.0220025324058,166069
2023-02-06,742.0220025324058,762.0371033450514,739.6417709133498,759.6568717259953,309125
2023-02-07,759.6568717259953,771.883153857457,735.615543687789,747.8418258192507,331534
2023-02-08,747.8418258192507,757.5934860147659,739.0817916365088,748.8334518320239,195020
2023-02-09,748.8334518320239,757.3187025130566,748.677683814373,757.1629344954057,407949
2023-02-10,757.1629344954057,763.0862193999719,738.9066753714685,744.8299602760347,352158
2023-02-13,744.8299602760347,767.4951729457167,742.3748968539604,765.0401095236424,439909
2023-02-14,765.0401095236424,774.3566495568455,764.9673837596401,774.2839237928432,171014
2023-02-15,774.2839237928432,798.2468952083633,764.3872282453347,788.3501996608547,252931
2023-02-16,788.3501996608547,793.150627596673,744.1786897657638,748.979117701582,289564
2023-02-17,748.979117701582,749.9074711087952,718.4465231733108,719.374876580524,188656
2023-02-20,719.374876580524,723.9983163455764,697.3922635842579,702.0157033493103,288424
2023-02-21,702.0157033493103,745.0785111436257,697.9902809891007,741.0530887834161,293106
2023-02-22,741.0530887834161,759.2397763290876,738.2571622402872,756.4438497859587,447344
2023-02-23,756.4438497859587,771.2105611828773,744.2518209486516,759.0185323455702,363531
2023-02-24,759.0185323455702,762.5262968749986,758.5243230023319,762.0320875317603,390842
2023-02-27,762.0320875317603,780.8298744835014,753.1460594556133,771.9438464073544,382315
2023-02-28,771.9438464073544,798.6455050044493,758.9705641983002,785.6722227953951,405192
2023-03-01,785.6722227953951,798.798386236947,748.3276178810619,761.4537813226137,403695
2023-03-02,761.4537813226137,761.9655020325627,743.1661546759686,743.6778753859176,423110
2023-03-03,743.6778753859176,750.1900127427613,734.179409027305,740.6915463841488,447445
2023-03-06,740.6915463841488,755.5970322659088,738.7593469269677,753.6648328087277,282946
2023-03-07,753.6648328087277,754.3897512570779,730.6840182146312,731.4089366629814,309525
2023-03-08,731.4089366629814,746.6722203774273,728.6257112215482,743.888994935994,232228
2023-03-09,743.888994935994,745.7456571297329,742.2832720890133,744.1399342827522,194434
2023-03-10,744.1399342827522,746.9374620952019,737.7878090724313,740.585336884881,404335
2023-03-13,740.585336884881,765.2767157191837,738.381589854441,763.0729686887437,385965
2023-03-14,763.0729686887437,764.9064141029811,740.514892930807,742.3483383450445,330989
2023-03-15,742.3483383450445,758.3017309724003,737.5567739550343,753.5101665823901,158607
2023-03-16,753.5101665823901,766.640475023054,748.6940224862042,761.8243309268681,296153
2023-03-17,761.8243309268681,762.8537693421806,726.7565447317032,727.7859831470157,311443
2023-03-20,727.7859831470157,732.2713598956356,726.5758683255192,731.061245074139,187193
2023-03-21,731.061245074139,733.4674748418555,728.2274759405562,730.6337057082727,338274
2023-03-22,730.6337057082727,755.6518368821904,729.6351234553856,754.6532546293033,255628
2023-03-23,754.6532546293033,760.3371872410603,732.8019585138924,738.4858911256493,246497
2023-03-24,738.4858911256493,765.5120688985609,733.5342159545486,760.5603937274601,296708
2023-03-27,760.5603937274601,779.6945448682278,756.4118749790715,775.5460261198392,374750
2023-03-28,775.5460261198392,786.8863998544176,767.6500631998667,778.9904369344451,313310
2023-03-29,778.9904369344451,802.854984669178,778.5978875339628,802.4624352686956,266827
2023-03-30,802.4624352686956,813.3516069264962,774.5810090356338,785.4701806934344,252943
2023-03-31,785.4701806934344,788.3166198963614,781.8194189115442,784.6658581144712,249184
2023-04-03,784.6658581144712,811.7192378240262,775.944423356291,802.997803065846,426245
