date,open,high,low,close,volume
2025-03-28,630.260330122372,633.3977082338652,627.1229520108789,630.260330122372,233545
2025-03-31,630.260330122372,630.7349896558535,626.7871520523604,628.761070854107,205469
2025-04-01,628.761070854107,634.9121033883714,634.7321955245923,634.8221494564818,357354
2025-04-02,634.8221494564818,661.7972408077792,653.1517636318383,657.4745022198088,391601
2025-04-03,657.4745022198088,657.5606616819596,645.0145574069072,651.2876095444334,300135
2025-04-04,651.2876095444334,664.9506883948335,662.5238140806142,663.7372512377239,434922
2025-04-07,663.7372512377239,660.9888078691394,655.6364193966778,658.3126136329086,413320
2025-04-08,658.3126136329086,654.0473624868747,648.8502286369677,651.4487955619212,438907
2025-04-09,651.4487955619212,660.8511688845041,657.8289862070011,659.3400775457526,200528
2025-04-10,659.3400775457526,652.5400271594162,638.1861939608136,645.3631105601149,283251
2025-04-11,645.3631105601149,656.3288982996388,645.6174945527583,650.9731964261986,263481
2025-04-14,650.9731964261986,663.7738930909809,657.0105131708995,660.3922031309402,390409
2025-04-15,660.3922031309402,679.3089182525508,676.0556451788749,677.6822817157129,441431
2025-04-16,677.6822817157129,670.4984946496483,665.7833327743264,668.1409137119873,216583
2025-04-17,668.1409137119873,665.3287488948664,659.4679075916594,662.3983282432629,258254
2025-04-18,662.3983282432629,677.2464356630609,675.3340949080649,676.2902652855629,244960
2025-04-21,676.2902652855629,699.1217399948125,695.5567763218112,697.3392581583118,237677
2025-04-22,697.3392581583118,705.582057105428,700.795587241591,703.1888221735095,193166
2025-04-23,703.1888221735095,728.2838887111386,708.0276628889546,718.1557758000466,353994
2025-04-24,718.1557758000466,745.6375423959345,738.7954877326805,742.2165150643075,178416
2025-04-25,742.2165150643075,751.8490953518921,734.5187972839909,743.1839463179415,219112
2025-04-28,743.1839463179415,755.8404857068956,741.0227265853916,748.4316061461436,211377
2025-04-29,748.4316061461436,758.7627258200106,740.3405071066055,749.551616463308,179213
2025-04-30,749.551616463308,762.844075947892,761.1414196149449,761.9927477814184,294852
2025-05-01,761.9927477814184,766.187307377832,746.1128424900824,756.1500749339572,392635
2025-05-02,756.1500749339572,754.0201491975677,745.7353725237776,749.8777608606727,258936
2025-05-05,749.8777608606727,759.2812585740351,751.3117104273333,755.2964845006842,286026
2025-05-06,755.2964845006842,759.204750000272,748.7481918330868,753.9764709166794,404849
2025-05-07,753.9764709166794,729.0765532576864,723.1674963330801,726.1220247953833,334066
2025-05-08,726.1220247953833,716.7978810526763,709.8086900229721,713.3032855378242,341751
2025-05-09,713.3032855378242,720.6905351208501,712.5583514595781,716.6244432902141,241710
2025-05-12,716.6244432902141,727.7556727389347,723.6068961418928,725.6812844404137,211757
2025-05-13,725.6812844404137,713.9937090016645,705.7038437278841,709.8487763647743,219496
2025-05-14,709.8487763647743,699.6792622164263,678.2361530692318,688.9577076428291,199011
2025-05-15,688.9577076428291,674.7198676820641,671.7428013240864,673.2313345030752,358555
2025-05-16,673.2313345030752,682.8782464291077,658.7754056519078,670.8268260405077,256014
2025-05-19,670.8268260405077,661.3935160037908,657.8410640066353,659.617290005213,313860
2025-05-20,659.617290005213,667.6218375241197,655.9605610569765,661.7911992905481,314812
2025-05-21,661.7911992905481,692.2688876998541,692.1000509570983,692.1844693284762,430106
2025-05-22,692.1844693284762,706.5844597046305,678.2059765806944,692.3952181426624,433920
2025-05-23,692.3952181426624,695.8568860762656,663.8958083038129,679.8763471900393,268430
2025-05-26,679.8763471900393,663.0711134736729,655.1372846660453,659.1041990698591,203648
2025-05-27,659.1041990698591,667.5489628968926,661.0681573552254,664.308560126059,369848
2025-05-28,664.308560126059,678.1511427800252,671.8373394805573,674.9942411302912,324691
2025-05-29,674.9942411302912,688.0430301780125,676.7377548493989,682.3903925137057,364804
2025-05-30,682.3903925137057,690.3329985168493,688.3760484456236,689.3545234812365,394271
2025-06-02,689.3545234812365,677.7522748647758,667.3573187821545,672.5547968234652,381074
2025-06-03,672.5547968234652,681.1344859035705,659.6464159016314,670.390450902601,393797
2025-06-04,670.390450902601,695.6352100266405,663.8106563440762,679.7229331853583,397292
2025-06-05,679.7229331853583,713.3430442263663,701.4301491914918,707.386596708929,298291
2025-06-06,707.386596708929,706.7573248508602,696.9398661121227,701.8485954814914,322769
2025-06-09,701.8485954814914,699.2510826091868,695.0368808741305,697.1439817416586,315487
2025-06-10,697.1439817416586,688.728790057552,676.8052580117985,682.7670240346753,414095
2025-06-11,682.7670240346753,680.9133220624791,655.9693488637655,668.4413354631223,365142
2025-06-12,668.4413354631223,672.1988490385735,652.8520569026927,662.5254529706331,411036
2025-06-13,662.5254529706331,643.1648309691037,634.0290899477649,638.5969604584343,396635
2025-06-16,638.5969604584343,621.9033257658022,619.2536389402493,620.5784823530257,422929
2025-06-17,620.5784823530257,619.2196763671117,615.2457212093278,617.2326987882197,402413
2025-06-18,617.2326987882197,622.793695163016,596.7414120423706,609.7675536026933,242661
