date,open,high,low,close,volume
2022-10-31,602.2353955226348,609.9953973860455,594.4753936592241,602.2353955226348,417823
2022-11-01,602.2353955226348,611.7144910796611,594.7731590796191,604.2522546366454,216200
2022-11-02,604.2522546366454,611.7735232924787,592.2031245149079,599.7243931707412,430246
2022-11-03,599.7243931707412,607.0740637464035,581.6538995706497,589.003570146312,315630
2022-11-04,589.003570146312,594.6008040155308,581.734309831926,587.3315437011448,268525
2022-11-07,587.3315437011448,612.0097277837338,584.4361989243802,609.1143830069691,380022
2022-11-08,609.1143830069691,626.9632586087027,606.8408999446158,624.6897755463494,378640
2022-11-09,624.6897755463494,633.6850091636102,610.5056414284525,619.5008750457132,385902
2022-11-10,619.5008750457132,625.8987208994837,603.6530996113071,610.0509454650776,374668
2022-11-11,610.0509454650776,613.0186096263091,592.6000102330476,595.567674394279,151109
2022-11-14,595.567674394279,595.6216000970003,583.67428296147,583.7282086641912,417097
2022-11-15,583.7282086641912,603.8918278269123,583.2942371412158,603.4578563039369,329877
2022-11-16,603.4578563039369,603.6197357131841,602.1341302108323,602.2960096200795,398780
2022-11-17,602.2960096200795,612.0290106283533,598.651917459055,608.3849184673287,415121
2022-11-18,608.3849184673287,619.5899265169091,590.0609938757316,601.266001925312,224471
2022-11-21,601.266001925312,619.9044726205661,586.455791610826,605.0942623060802,337602
2022-11-22,605.0942623060802,618.1540060996733,593.8049228996709,606.8646666932641,317916
2022-11-23,606.8646666932641,617.9623747657931,603.5837202108607,614.6814282833898,185731
2022-11-24,614.6814282833898,618.2010424223059,599.9206605304106,603.4402746693268,244265
2022-11-25,603.4402746693268,611.9078290100003,583.0509341773759,591.5184885180495,419390
2022-11-28,591.5184885180495,606.5313214158703,586.3817166516592,601.39454954948,438410
2022-11-29,601.39454954948,611.5447027582316,599.5778140365484,609.7279672453,183975
2022-11-30,609.7279672453,611.6032131432071,595.7052992182116,597.5805451161187,218746
2022-12-01,597.5805451161187,639.9600946069112,588.8689122385392,631.2484617293317,260248
2022-12-02,631.2484617293317,633.9432051412971,616.0196250932484,618.7143685052138,347515
2022-12-05,618.7143685052138,624.2469619901333,591.110581353733,596.6431748386525,343891
2022-12-06,596.6431748386525,600.2821068136222,582.9269300466478,586.5658620216176,165790
2022-12-07,586.5658620216176,591.4141298792944,584.5865635039729,589.4348313616497,441991
2022-12-08,589.4348313616497,595.5374784041722,579.745803776135,585.8484508186575,429225
2022-12-09,585.8484508186575,614.381093166632,580.1298869993315,608.662529347306,379091
2022-12-12,608.662529347306,615.7650261873273,604.4180469836004,611.5205438236218,438207
2022-12-13,611.5205438236218,634.7609319395967,611.0126196008393,634.2530077168143,191271
2022-12-14,634.2530077168143,654.6046183206536,621.6024401952602,641.9540507990994,260360
2022-12-15,641.9540507990994,658.9576034991767,635.648855655375,652.6524083554523,349553
2022-12-16,652.6524083554523,682.6390301099834,643.845144039437,673.8317657939681,166031
2022-12-19,673.8317657939681,680.5976536195108,663.3141067870226,670.0799946125653,340837
2022-12-20,670.0799946125653,682.9922396248384,654.0685317377986,666.9807767500716,438153
2022-12-21,666.9807767500716,677.513184902471,653.5216263969892,664.0540345493886,366150
2022-12-22,664.0540345493886,676.3172916428601,661.7361265122252,673.9993836056967,293065
2022-12-23,673.9993836056967,712.6258557482006,660.9739802405877,699.6004523830916,369389
2022-12-26,699.6004523830916,699.8522188629815,686.925504638764,687.177271118654,274746
2022-12-27,687.177271118654,697.0152583730934,669.6709125669994,679.5088998214388,159950
2022-12-28,679.5088998214388,685.311320563252,675.3628252187116,681.1652459605248,446197
2022-12-29,681.1652459605248,694.7788405989679,674.8715139591832,688.4851085976263,206797
2022-12-30,688.4851085976263,701.3600754611906,677.4554364472442,690.3304033108085,367742
2023-01-02,690.3304033108085,702.6458199926924,686.6209026712621,698.936319353146,367064
2023-01-03,698.936319353146,699.6252884754956,694.488947565042,695.1779166873916,201870
2023-01-04,695.1779166873916,709.7079773474309,688.7659873010202,703.2960479610595,219359
2023-01-05,703.2960479610595,705.6942226653374,672.2186499610226,674.6168246653006,181751
2023-01-06,674.6168246653006,679.1537665705134,671.1071218175183,675.6440637227312,438508
2023-01-09,675.6440637227312,677.1661231874413,654.9898728229227,656.5119322876328,330028
2023-01-10,656.5119322876328,658.4233266318437,639.615322128148,641.5267164723589,195252
2023-01-11,641.5267164723589,643.2190812047455,604.273989813648,605.9663545460346,175623
2023-01-12,605.9663545460346,628.6372793376056,594.2514031242561,616.922327915827,401336
2023-01-13,616.922327915827,619.0761304745868,583.9090893350213,586.062891893781,340805
2023-01-16,586.062891893781,597.8394854466313,565.8057203077934,577.5823138606437,249913
2023-01-17,577.5823138606437,596.5114987821703,562.7072807063704,581.636465627897,161956
2023-01-18,581.636465627897,587.2980277699692,569.626451198458,575.2880133405301,212673
2023-01-19,575.2880133405301,580.9593210672182,572.3493643051089,578.020672031797,438429
2023-01-20,578.020672031797,578.6813876676554,560.9808010024402,561.6415166382986,358675
2023-01-23,561.6415166382986,563.2507394393987,560.1707736807709,561.779996481871,273528
2023-01-24,561.779996481871,571.1110176268718,540.9891445625223,550.3201657075231,339198
2023-01-25,550.3201657075231,568.5959920916781,538.6515681685679,556.927394552723,156504
2023-01-26,556.927394552723,562.5642878755807,550.3270701623368,555.9639634851945,320269
2023-01-27,555.9639634851945,557.9571672173371,550.6500477399132,552.6432514720558,332529
2023-01-30,552.6432514720558,553.8522701507928,539.0300502671806,540.2390689459177,253697
2023-01-31,540.2390689459177,543.2229204828438,534.3120650243762,537.2959165613024,244353
